InventoryID,SupplyID,QuantityAvailable,InventoryDate
INV13691,SUP17553,66,2021-08-15
INV13692,SUP14042,176,2021-09-22
INV13693,SUP01151,53,2024-01-04
INV13694,SUP19153,126,2023-05-07
INV13695,SUP10947,19,2023-09-07
INV13696,SUP11700,154,2025-03-02
INV13697,SUP18544,130,2021-05-21
INV13698,SUP00086,85,2023-03-08
INV13699,SUP13715,179,2025-11-08
INV13700,SUP10055,366,2022-02-27
INV13701,SUP17324,332,2021-09-24
INV13702,SUP11209,330,2025-11-18
INV13703,SUP14938,188,2022-02-26
INV13704,SUP14849,69,2022-09-27
INV13705,SUP03868,117,2023-06-05
INV13706,SUP07599,47,2025-08-03
INV13707,SUP04345,286,2024-12-24
INV13708,SUP17270,161,2024-09-23
INV13709,SUP08175,89,2023-08-31
INV13710,SUP13722,73,2021-11-22
INV13711,SUP15674,307,2024-05-21
INV13712,SUP01249,399,2024-03-23
INV13713,SUP02621,189,2022-09-28
INV13714,SUP09089,236,2024-04-18
INV13715,SUP05468,37,2022-02-20
INV13716,SUP15320,300,2023-10-27
INV13717,SUP01851,217,2025-01-07
INV13718,SUP15752,122,2024-11-03
INV13719,SUP01562,244,2023-07-29
INV13720,SUP03271,356,2022-07-19
INV13721,SUP17259,387,2022-02-18
INV13722,SUP03661,85,2021-01-16
INV13723,SUP10201,60,2021-10-20
INV13724,SUP12960,178,2023-07-02
INV13725,SUP04366,195,2021-05-12
INV13726,SUP07685,331,2025-08-16
INV13727,SUP06210,317,2023-03-29
INV13728,SUP11460,166,2024-05-23
INV13729,SUP11438,207,2025-07-12
INV13730,SUP18785,302,2022-05-21
INV13731,SUP02125,225,2023-12-13
INV13732,SUP05892,361,2022-11-05
INV13733,SUP14516,112,2024-03-11
INV13734,SUP16481,264,2025-12-06
INV13735,SUP00715,167,2023-10-03
INV13736,SUP10602,287,2023-08-01
INV13737,SUP15519,231,2023-08-06
INV13738,SUP19691,216,2024-03-25
INV13739,SUP17428,392,2021-03-22
INV13740,SUP14465,384,2025-02-18
INV13741,SUP15918,218,2021-07-06
INV13742,SUP14566,373,2022-08-13
INV13743,SUP09415,378,2024-08-16
INV13744,SUP05726,123,2025-12-10
INV13745,SUP04598,133,2023-07-24
INV13746,SUP04771,220,2022-12-12
INV13747,SUP16867,392,2024-12-05
INV13748,SUP14174,348,2025-09-22
INV13749,SUP06830,153,2024-12-28
INV13750,SUP12002,210,2025-06-11
INV13751,SUP06931,238,2022-09-02
INV13752,SUP15151,262,2023-03-12
INV13753,SUP14807,206,2024-06-09
INV13754,SUP02204,132,2025-08-14
INV13755,SUP02377,138,2025-07-17
INV13756,SUP05812,399,2025-10-07
INV13757,SUP12149,170,2021-12-25
INV13758,SUP01403,180,2023-05-01
INV13759,SUP02052,90,2022-05-26
INV13760,SUP05307,141,2022-01-03
INV13761,SUP06318,295,2024-06-19
INV13762,SUP05454,306,2025-02-10
INV13763,SUP16734,388,2023-06-04
INV13764,SUP17488,338,2023-07-27
INV13765,SUP12024,263,2023-02-27
INV13766,SUP11572,338,2024-09-11
INV13767,SUP07628,228,2022-01-11
INV13768,SUP12055,82,2024-12-01
INV13769,SUP18522,361,2024-03-10
INV13770,SUP15851,242,2021-07-15
INV13771,SUP10661,218,2023-03-17
INV13772,SUP07628,367,2024-12-01
INV13773,SUP10914,47,2021-03-31
INV13774,SUP06736,172,2022-05-06
INV13775,SUP08493,316,2025-12-19
INV13776,SUP16135,23,2025-11-18
INV13777,SUP06225,395,2021-11-20
INV13778,SUP02972,158,2022-07-15
INV13779,SUP12140,22,2025-12-13
INV13780,SUP02173,384,2024-07-10
INV13781,SUP00611,69,2024-01-07
INV13782,SUP17458,169,2022-08-21
INV13783,SUP04732,225,2024-09-27
INV13784,SUP13569,93,2021-05-17
INV13785,SUP17422,144,2024-11-30
INV13786,SUP16598,295,2025-01-27
INV13787,SUP02891,250,2025-01-19
INV13788,SUP13081,206,2022-03-21
INV13789,SUP06785,142,2023-10-08
INV13790,SUP12737,31,2023-04-23
INV13791,SUP07874,353,2025-04-10
INV13792,SUP08109,109,2024-02-07
INV13793,SUP17735,310,2021-09-06
INV13794,SUP08391,361,2023-01-26
INV13795,SUP08279,196,2021-06-06
INV13796,SUP10600,235,2025-03-28
INV13797,SUP17135,340,2021-08-04
INV13798,SUP17059,204,2023-10-31
INV13799,SUP15793,17,2025-04-19
INV13800,SUP04962,359,2025-05-16
INV13801,SUP13037,242,2022-10-30
INV13802,SUP18285,212,2023-04-20
INV13803,SUP16338,175,2023-07-13
INV13804,SUP05023,180,2021-12-04
INV13805,SUP06021,25,2022-06-02
INV13806,SUP08279,129,2022-03-01
INV13807,SUP11777,21,2023-11-03
INV13808,SUP02267,380,2021-04-02
INV13809,SUP10807,160,2023-08-05
INV13810,SUP08745,281,2021-02-24
INV13811,SUP11389,211,2021-05-30
INV13812,SUP10805,102,2024-08-01
INV13813,SUP01992,255,2024-11-23
INV13814,SUP07660,291,2024-10-15
INV13815,SUP02149,243,2025-03-16
INV13816,SUP15119,42,2023-08-04
INV13817,SUP13898,145,2023-02-20
INV13818,SUP09373,28,2022-12-05
INV13819,SUP10865,300,2025-03-08
INV13820,SUP01099,124,2023-03-29
INV13821,SUP17241,350,2025-10-19
INV13822,SUP18146,210,2022-02-03
INV13823,SUP15087,178,2023-03-24
INV13824,SUP14175,357,2021-03-19
INV13825,SUP06160,332,2021-01-22
INV13826,SUP05584,30,2022-05-29
INV13827,SUP00146,57,2021-08-23
INV13828,SUP02743,187,2024-12-23
INV13829,SUP15615,218,2021-10-07
INV13830,SUP08453,182,2022-11-01
INV13831,SUP06164,186,2024-10-04
INV13832,SUP15801,57,2025-03-14
INV13833,SUP10407,10,2023-08-09
INV13834,SUP13064,323,2023-09-20
INV13835,SUP03922,67,2023-08-03
INV13836,SUP14581,316,2021-05-20
INV13837,SUP00795,54,2021-06-19
INV13838,SUP11890,215,2024-01-29
INV13839,SUP12569,92,2024-09-07
INV13840,SUP02475,23,2022-05-12
INV13841,SUP03086,134,2025-01-01
INV13842,SUP19114,107,2023-06-16
INV13843,SUP15389,217,2021-10-15
INV13844,SUP04108,109,2023-08-23
INV13845,SUP03145,280,2025-08-08
INV13846,SUP11023,294,2022-07-26
INV13847,SUP03465,134,2025-09-20
INV13848,SUP04710,302,2021-11-27
INV13849,SUP11145,56,2021-12-16
INV13850,SUP15401,295,2025-09-14
INV13851,SUP13771,104,2021-02-06
INV13852,SUP10451,123,2024-05-28
INV13853,SUP08208,12,2021-07-25
INV13854,SUP00949,224,2021-12-29
INV13855,SUP17561,364,2022-08-26
INV13856,SUP02824,60,2021-09-12
INV13857,SUP14708,33,2023-12-31
INV13858,SUP15966,181,2025-02-27
INV13859,SUP06968,276,2023-03-12
INV13860,SUP08135,253,2021-12-11
INV13861,SUP06864,172,2021-06-08
INV13862,SUP03898,343,2024-10-07
INV13863,SUP04476,122,2025-04-13
INV13864,SUP04926,121,2021-01-23
INV13865,SUP16838,111,2024-10-19
INV13866,SUP05289,227,2022-07-14
INV13867,SUP17634,349,2021-11-11
INV13868,SUP17646,327,2023-06-22
INV13869,SUP11890,198,2023-01-04
INV13870,SUP01687,352,2021-12-31
INV13871,SUP18158,50,2022-03-20
INV13872,SUP18825,264,2025-01-03
INV13873,SUP08027,306,2021-03-12
INV13874,SUP09222,89,2024-10-14
INV13875,SUP03170,237,2023-12-27
INV13876,SUP09524,218,2022-03-19
INV13877,SUP02055,158,2023-06-25
INV13878,SUP19789,36,2024-11-27
INV13879,SUP08972,245,2021-04-08
INV13880,SUP02862,94,2025-09-10
INV13881,SUP03095,395,2024-07-24
INV13882,SUP03122,210,2025-07-20
INV13883,SUP00899,11,2023-12-07
INV13884,SUP18627,253,2024-08-05
INV13885,SUP18834,328,2024-09-18
INV13886,SUP07933,86,2025-01-07
INV13887,SUP00121,51,2024-09-13
INV13888,SUP16039,64,2021-07-30
INV13889,SUP02954,79,2023-03-11
INV13890,SUP10839,204,2024-11-14
INV13891,SUP08069,344,2022-09-24
INV13892,SUP06340,82,2023-06-29
INV13893,SUP08257,86,2021-04-18
INV13894,SUP10281,295,2024-05-10
INV13895,SUP18772,43,2021-01-10
INV13896,SUP09035,287,2021-04-10
INV13897,SUP17633,239,2025-05-01
INV13898,SUP13908,315,2023-02-12
INV13899,SUP03314,258,2025-04-21
INV13900,SUP16711,272,2022-02-18
INV13901,SUP08243,355,2022-05-27
INV13902,SUP12714,323,2023-02-07
INV13903,SUP04546,228,2022-05-04
INV13904,SUP15885,355,2022-02-14
INV13905,SUP00174,60,2021-07-07
INV13906,SUP09890,286,2021-02-02
INV13907,SUP11308,249,2023-05-14
INV13908,SUP15543,303,2021-02-27
INV13909,SUP02476,21,2021-01-30
INV13910,SUP16760,334,2022-11-22
INV13911,SUP19554,319,2025-08-08
INV13912,SUP03430,328,2022-01-29
INV13913,SUP00704,291,2024-10-24
INV13914,SUP01978,135,2024-10-02
INV13915,SUP18138,386,2021-05-10
INV13916,SUP13659,255,2022-03-28
INV13917,SUP17718,45,2025-12-12
INV13918,SUP02141,300,2021-07-17
INV13919,SUP15273,40,2025-06-21
INV13920,SUP12122,292,2025-09-07
INV13921,SUP05703,29,2025-08-28
INV13922,SUP16016,89,2024-09-22
INV13923,SUP10277,189,2021-12-10
INV13924,SUP11894,311,2025-01-22
INV13925,SUP01556,227,2021-12-09
INV13926,SUP15836,154,2021-04-01
INV13927,SUP18580,33,2023-05-02
INV13928,SUP18648,203,2023-11-16
INV13929,SUP11658,306,2021-08-09
INV13930,SUP00528,240,2025-07-29
INV13931,SUP12522,225,2022-11-01
INV13932,SUP17504,339,2022-10-23
INV13933,SUP02543,15,2024-02-26
INV13934,SUP19947,296,2024-07-07
INV13935,SUP17675,222,2022-01-24
INV13936,SUP18821,96,2024-07-03
INV13937,SUP15956,365,2022-03-01
INV13938,SUP18342,194,2024-01-15
INV13939,SUP06988,173,2023-03-21
INV13940,SUP12529,12,2023-05-27
INV13941,SUP02424,164,2021-09-05
INV13942,SUP18838,88,2022-04-21
INV13943,SUP06420,120,2022-03-14
INV13944,SUP11783,278,2021-08-05
INV13945,SUP07362,39,2023-01-01
INV13946,SUP15908,285,2022-10-25
INV13947,SUP12286,129,2021-12-22
INV13948,SUP02633,351,2021-01-31
INV13949,SUP18469,22,2023-04-04
INV13950,SUP13062,296,2024-09-01
INV13951,SUP14761,156,2022-10-10
INV13952,SUP04967,263,2021-01-25
INV13953,SUP09617,27,2023-03-09
INV13954,SUP11224,24,2022-03-12
INV13955,SUP03764,180,2023-07-29
INV13956,SUP04979,155,2022-03-27
INV13957,SUP06344,203,2021-05-16
INV13958,SUP15243,175,2024-09-09
INV13959,SUP16485,51,2025-07-28
INV13960,SUP07161,107,2022-07-25
INV13961,SUP05129,190,2024-08-24
INV13962,SUP11584,187,2024-07-01
INV13963,SUP09232,133,2023-01-26
INV13964,SUP09742,182,2021-03-31
INV13965,SUP08405,158,2021-05-18
INV13966,SUP10851,297,2025-12-19
INV13967,SUP18859,164,2022-03-24
INV13968,SUP10500,188,2023-04-22
INV13969,SUP14049,333,2022-09-10
INV13970,SUP10909,159,2025-04-21
INV13971,SUP10672,192,2024-05-11
INV13972,SUP08733,44,2023-10-21
INV13973,SUP02130,357,2021-07-28
INV13974,SUP07214,395,2024-12-30
INV13975,SUP16349,47,2024-01-04
INV13976,SUP12827,84,2025-06-09
INV13977,SUP19710,228,2025-10-08
INV13978,SUP03059,274,2024-03-11
INV13979,SUP05284,386,2021-12-18
INV13980,SUP16744,255,2022-05-31
INV13981,SUP00208,125,2021-07-14
INV13982,SUP18763,366,2024-05-13
INV13983,SUP18929,275,2022-10-27
INV13984,SUP14968,334,2024-07-16
INV13985,SUP06026,194,2024-11-27
INV13986,SUP08306,392,2023-03-07
INV13987,SUP18299,394,2024-10-20
INV13988,SUP14246,287,2025-04-29
INV13989,SUP12979,284,2024-11-21
INV13990,SUP04538,324,2021-09-30
INV13991,SUP15140,79,2022-11-12
INV13992,SUP02937,241,2021-12-26
INV13993,SUP10130,24,2024-07-25
INV13994,SUP11817,248,2025-04-09
INV13995,SUP16216,327,2025-12-16
INV13996,SUP10811,120,2024-11-09
INV13997,SUP07160,180,2022-10-14
INV13998,SUP19454,354,2025-10-10
INV13999,SUP11533,93,2024-09-26
INV14000,SUP07103,64,2023-09-15
INV14001,SUP08145,248,2021-05-19
INV14002,SUP19907,197,2022-11-18
INV14003,SUP13027,180,2021-02-06
INV14004,SUP06002,142,2024-05-31
INV14005,SUP12005,216,2024-04-13
INV14006,SUP17163,370,2023-07-09
INV14007,SUP14941,249,2023-02-23
INV14008,SUP07454,46,2023-11-13
INV14009,SUP05741,309,2024-08-04
INV14010,SUP00542,361,2025-02-28
INV14011,SUP02120,163,2022-04-22
INV14012,SUP14502,40,2023-10-29
INV14013,SUP05573,157,2024-04-18
INV14014,SUP04619,378,2024-12-14
INV14015,SUP06880,12,2021-01-28
INV14016,SUP06952,137,2022-04-22
INV14017,SUP15145,68,2021-02-13
INV14018,SUP06045,318,2024-06-16
INV14019,SUP01493,250,2025-04-04
INV14020,SUP06314,44,2021-09-12
INV14021,SUP10125,191,2022-09-25
INV14022,SUP00096,13,2022-04-30
INV14023,SUP03751,281,2025-02-20
INV14024,SUP08331,225,2023-05-28
INV14025,SUP08118,330,2025-03-31
INV14026,SUP06187,358,2022-05-14
INV14027,SUP05775,161,2024-06-23
INV14028,SUP05556,311,2021-06-12
INV14029,SUP02266,202,2021-05-03
INV14030,SUP01136,86,2021-10-09
INV14031,SUP06898,170,2023-02-07
INV14032,SUP01110,134,2023-10-19
INV14033,SUP09212,121,2022-08-31
INV14034,SUP10185,140,2022-02-18
INV14035,SUP05497,41,2021-11-07
INV14036,SUP07042,127,2023-02-09
INV14037,SUP13622,201,2022-02-23
INV14038,SUP02852,394,2024-08-07
INV14039,SUP00575,36,2021-03-19
INV14040,SUP05483,18,2022-05-03
INV14041,SUP07895,62,2025-01-25
INV14042,SUP06441,185,2024-05-09
INV14043,SUP19349,291,2023-06-28
INV14044,SUP12063,369,2025-02-22
INV14045,SUP11731,209,2025-12-02
INV14046,SUP19529,83,2022-11-05
INV14047,SUP08716,218,2021-10-02
INV14048,SUP11002,279,2022-07-24
INV14049,SUP00168,72,2022-10-13
INV14050,SUP07630,71,2024-08-11
INV14051,SUP04152,216,2025-05-31
INV14052,SUP16213,39,2025-04-07
INV14053,SUP17368,239,2021-03-23
INV14054,SUP19946,20,2023-12-03
INV14055,SUP13307,152,2025-06-10
INV14056,SUP12817,124,2023-04-30
INV14057,SUP10004,30,2024-08-20
INV14058,SUP13927,257,2025-07-23
INV14059,SUP17652,73,2022-08-14
INV14060,SUP09959,393,2025-03-18
INV14061,SUP05596,240,2021-02-18
INV14062,SUP05474,152,2022-04-15
INV14063,SUP09137,126,2025-10-01
INV14064,SUP07658,129,2025-02-09
INV14065,SUP18766,247,2022-11-10
INV14066,SUP13411,53,2022-12-03
INV14067,SUP18110,224,2022-05-12
INV14068,SUP19194,179,2022-02-26
INV14069,SUP03568,107,2024-01-10
INV14070,SUP01129,213,2021-04-21
INV14071,SUP17801,111,2024-09-23
INV14072,SUP14275,39,2022-05-24
INV14073,SUP00656,34,2025-06-30
INV14074,SUP17192,161,2024-11-08
INV14075,SUP19068,141,2024-11-26
INV14076,SUP09550,132,2025-01-13
INV14077,SUP16456,124,2022-04-01
INV14078,SUP03923,69,2024-05-30
INV14079,SUP12405,344,2025-11-23
INV14080,SUP14375,38,2023-02-21
INV14081,SUP02537,164,2023-12-04
INV14082,SUP14308,302,2022-10-21
INV14083,SUP17590,71,2022-01-11
INV14084,SUP07382,268,2023-06-25
INV14085,SUP06378,12,2024-07-13
INV14086,SUP15725,377,2021-01-13
INV14087,SUP14590,331,2021-05-13
INV14088,SUP03231,221,2025-11-17
INV14089,SUP13627,83,2023-10-04
INV14090,SUP16130,329,2021-05-24
INV14091,SUP12114,199,2022-01-30
INV14092,SUP09919,73,2021-04-17
INV14093,SUP17753,167,2024-07-23
INV14094,SUP14880,99,2021-10-17
INV14095,SUP11988,181,2022-02-23
INV14096,SUP13119,25,2021-09-15
INV14097,SUP09512,319,2021-07-07
INV14098,SUP17233,341,2021-12-22
INV14099,SUP16835,30,2024-04-28
INV14100,SUP14345,240,2024-01-30
INV14101,SUP09273,49,2025-08-30
INV14102,SUP07574,324,2025-06-17
INV14103,SUP05171,200,2022-02-23
INV14104,SUP00402,99,2022-04-29
INV14105,SUP09483,19,2023-11-06
INV14106,SUP03936,45,2021-06-10
INV14107,SUP08330,264,2023-05-23
INV14108,SUP05701,364,2025-01-24
INV14109,SUP12372,315,2023-08-15
INV14110,SUP13836,368,2022-09-30
INV14111,SUP12879,99,2021-12-03
INV14112,SUP16981,261,2025-01-17
INV14113,SUP18808,182,2022-02-09
INV14114,SUP15294,141,2022-05-17
INV14115,SUP13282,354,2023-05-19
INV14116,SUP10382,81,2021-12-28
INV14117,SUP12156,219,2024-05-25
INV14118,SUP12697,182,2022-05-25
INV14119,SUP12092,339,2022-09-13
INV14120,SUP10469,146,2022-08-08
INV14121,SUP16170,231,2024-03-26
INV14122,SUP11048,171,2023-07-08
INV14123,SUP14010,53,2024-07-25
INV14124,SUP02009,65,2022-02-17
INV14125,SUP15814,152,2022-07-11
INV14126,SUP13179,77,2025-11-02
INV14127,SUP01165,322,2025-05-20
INV14128,SUP08175,331,2023-09-13
INV14129,SUP06522,268,2021-06-13
INV14130,SUP01866,320,2023-01-07
INV14131,SUP06179,58,2023-03-27
INV14132,SUP18606,111,2023-02-13
INV14133,SUP07986,383,2021-12-10
INV14134,SUP17204,317,2023-08-23
INV14135,SUP01973,343,2023-06-23
INV14136,SUP08072,78,2023-05-16
INV14137,SUP05861,226,2023-11-01
INV14138,SUP08304,144,2024-06-02
INV14139,SUP04009,146,2025-02-14
INV14140,SUP06088,352,2023-06-07
INV14141,SUP17327,350,2025-04-07
INV14142,SUP14817,207,2021-11-16
INV14143,SUP02263,396,2025-08-06
INV14144,SUP16942,169,2025-06-14
INV14145,SUP12996,87,2023-09-15
INV14146,SUP13570,177,2021-02-10
INV14147,SUP19695,110,2025-04-10
INV14148,SUP01438,240,2023-02-21
INV14149,SUP05165,202,2023-05-26
INV14150,SUP09188,343,2025-10-16
INV14151,SUP10868,79,2021-06-20
INV14152,SUP07401,366,2025-04-04
INV14153,SUP09950,124,2022-09-07
INV14154,SUP04690,379,2024-05-03
INV14155,SUP09498,382,2024-01-06
INV14156,SUP04019,40,2021-11-09
INV14157,SUP08181,135,2024-02-07
INV14158,SUP13590,186,2025-01-28
INV14159,SUP12610,272,2021-12-26
INV14160,SUP06393,373,2022-06-11
INV14161,SUP13238,304,2023-02-19
INV14162,SUP01355,336,2023-08-08
INV14163,SUP11769,93,2022-09-19
INV14164,SUP01183,192,2023-07-18
INV14165,SUP03161,13,2022-08-04
INV14166,SUP13758,91,2023-02-08
INV14167,SUP04399,325,2024-02-26
INV14168,SUP02187,51,2024-05-26
INV14169,SUP00599,219,2023-09-12
INV14170,SUP12710,262,2021-05-28
INV14171,SUP03308,383,2022-11-14
INV14172,SUP00656,67,2021-10-07
INV14173,SUP11275,153,2025-01-04
INV14174,SUP07083,338,2023-08-20
INV14175,SUP15719,226,2022-02-05
INV14176,SUP08936,107,2021-11-13
INV14177,SUP15398,319,2022-01-24
INV14178,SUP19490,307,2021-01-09
INV14179,SUP04303,363,2021-01-27
INV14180,SUP02561,139,2025-10-31
INV14181,SUP15997,14,2023-10-23
INV14182,SUP14507,292,2025-02-04
INV14183,SUP06728,123,2025-01-25
INV14184,SUP16582,46,2023-02-06
INV14185,SUP04158,81,2023-10-04
INV14186,SUP16516,281,2023-04-09
INV14187,SUP02873,303,2023-05-02
INV14188,SUP17090,392,2023-03-20
INV14189,SUP05729,268,2025-03-01
INV14190,SUP13938,115,2023-02-04
INV14191,SUP17616,62,2023-02-26
INV14192,SUP18098,266,2023-09-30
INV14193,SUP14502,310,2022-09-23
INV14194,SUP14034,240,2024-08-05
INV14195,SUP09810,59,2024-04-19
INV14196,SUP11358,152,2021-05-26
INV14197,SUP02811,164,2023-04-18
INV14198,SUP03599,153,2025-12-18
INV14199,SUP04112,224,2021-03-21
INV14200,SUP10571,154,2021-09-12
INV14201,SUP16570,328,2023-02-28
INV14202,SUP02886,306,2024-03-04
INV14203,SUP19794,174,2021-11-29
INV14204,SUP03005,347,2022-02-02
INV14205,SUP02100,48,2025-04-12
INV14206,SUP13783,397,2023-06-13
INV14207,SUP14346,225,2022-06-07
INV14208,SUP18418,194,2025-04-29
INV14209,SUP12339,171,2025-03-20
INV14210,SUP11496,343,2025-01-19
INV14211,SUP15494,218,2022-12-15
INV14212,SUP02600,314,2023-11-10
INV14213,SUP09644,38,2024-12-23
INV14214,SUP09745,245,2023-09-28
INV14215,SUP07174,373,2024-07-24
INV14216,SUP13202,254,2024-11-11
INV14217,SUP02573,110,2023-01-25
INV14218,SUP06970,256,2024-11-27
INV14219,SUP08880,111,2021-04-29
INV14220,SUP08332,164,2024-08-26
INV14221,SUP16121,322,2023-03-01
INV14222,SUP18649,200,2023-05-19
INV14223,SUP09910,173,2025-02-15
INV14224,SUP09576,130,2022-05-21
INV14225,SUP19232,208,2022-05-12
INV14226,SUP11566,274,2023-09-06
INV14227,SUP05282,377,2021-03-12
INV14228,SUP17540,283,2025-07-24
INV14229,SUP14979,275,2023-01-11
INV14230,SUP06241,169,2024-07-16
INV14231,SUP17540,389,2024-12-18
INV14232,SUP08982,232,2024-10-17
INV14233,SUP00200,232,2021-02-27
INV14234,SUP08888,225,2024-11-29
INV14235,SUP12797,356,2024-09-25
INV14236,SUP01500,78,2024-08-14
INV14237,SUP12717,378,2021-10-30
INV14238,SUP11548,259,2022-06-20
INV14239,SUP11688,255,2024-05-24
INV14240,SUP02419,326,2023-07-22
INV14241,SUP15604,200,2024-10-26
INV14242,SUP03325,26,2021-10-29
INV14243,SUP18264,244,2022-06-05
INV14244,SUP02382,71,2022-05-22
INV14245,SUP10833,160,2024-05-18
INV14246,SUP04205,335,2024-03-30
INV14247,SUP16057,315,2024-09-19
INV14248,SUP12763,387,2025-09-20
INV14249,SUP11763,174,2021-11-27
INV14250,SUP14206,217,2021-01-26
INV14251,SUP16699,55,2021-08-28
INV14252,SUP19611,35,2025-04-28
INV14253,SUP14442,160,2021-07-09
INV14254,SUP17435,277,2024-08-12
INV14255,SUP07559,116,2024-12-28
INV14256,SUP15016,44,2023-02-27
INV14257,SUP05554,198,2023-03-26
INV14258,SUP08960,282,2024-12-17
INV14259,SUP14221,368,2024-04-15
INV14260,SUP04010,259,2021-06-14
INV14261,SUP19741,224,2023-11-28
INV14262,SUP03521,256,2022-01-22
INV14263,SUP17221,134,2025-11-30
INV14264,SUP01578,204,2023-05-17
INV14265,SUP02862,177,2021-12-06
INV14266,SUP05912,99,2025-08-27
INV14267,SUP10831,132,2023-05-25
INV14268,SUP06254,109,2022-06-02
INV14269,SUP09005,106,2024-11-17
INV14270,SUP13812,166,2022-09-11
INV14271,SUP18773,371,2023-10-23
INV14272,SUP08163,153,2023-12-28
INV14273,SUP01184,26,2024-09-10
INV14274,SUP07613,207,2025-12-21
INV14275,SUP19659,253,2023-02-23
INV14276,SUP11943,396,2024-04-15
INV14277,SUP19078,299,2022-09-23
INV14278,SUP10449,262,2025-02-12
INV14279,SUP00011,230,2023-04-23
INV14280,SUP15458,300,2025-03-22
INV14281,SUP19067,307,2025-11-30
INV14282,SUP16209,120,2025-01-30
INV14283,SUP03207,51,2025-11-16
INV14284,SUP05801,214,2021-07-02
INV14285,SUP09511,93,2021-08-12
INV14286,SUP00242,33,2024-07-26
INV14287,SUP15024,365,2024-03-18
INV14288,SUP04892,310,2025-05-10
INV14289,SUP00181,107,2025-06-22
INV14290,SUP18564,147,2022-12-07
INV14291,SUP02257,290,2025-07-26
INV14292,SUP16264,372,2021-10-20
INV14293,SUP04214,322,2022-07-05
INV14294,SUP01620,88,2025-03-14
INV14295,SUP01423,245,2022-03-06
INV14296,SUP02814,244,2025-03-13
INV14297,SUP12098,137,2023-03-27
INV14298,SUP07361,141,2024-12-02
INV14299,SUP04904,253,2022-09-23
INV14300,SUP13602,154,2021-01-14
INV14301,SUP04581,386,2021-12-11
INV14302,SUP01830,60,2025-07-30
INV14303,SUP16597,280,2023-10-05
INV14304,SUP04756,288,2021-01-04
INV14305,SUP08600,349,2021-07-18
INV14306,SUP07788,274,2021-05-24
INV14307,SUP06567,294,2025-05-04
INV14308,SUP15834,28,2024-11-27
INV14309,SUP00402,265,2023-05-06
INV14310,SUP07138,29,2023-12-12
INV14311,SUP14409,322,2023-05-04
INV14312,SUP12079,140,2024-09-02
INV14313,SUP07151,26,2022-08-14
INV14314,SUP03069,395,2025-02-10
INV14315,SUP19507,359,2023-06-02
INV14316,SUP12651,211,2021-12-16
INV14317,SUP17336,204,2021-12-28
INV14318,SUP13298,161,2023-02-07
INV14319,SUP13642,343,2022-01-17
INV14320,SUP11286,31,2024-12-12
INV14321,SUP10139,262,2021-10-03
INV14322,SUP02453,105,2022-02-10
INV14323,SUP06993,323,2023-09-24
INV14324,SUP17499,132,2022-01-08
INV14325,SUP17724,357,2023-10-27
